from_vnum,to_vnum,direction,door_state,key,keywords
15165,15164,west,0,-1,
15166,15150,north,0,-1,
15166,15167,east,0,-1,
15166,15185,south,0,-1,
15166,15165,west,0,-1,
15167,15151,north,0,-1,
15167,15168,east,0,-1,
15167,15186,south,0,-1,
15167,15166,west,0,-1,
15168,15152,north,0,-1,
15168,15169,east,0,-1,
15168,15187,south,0,-1,
15168,15167,west,0,-1,
15169,15153,north,0,-1,
15169,15170,east,0,-1,
15169,15188,south,0,-1,
15169,15168,west,0,-1,
15170,15154,north,0,-1,
15170,15587,east,0,0,
15170,15189,south,0,-1,
15170,15169,west,0,-1,
15171,15172,east,0,-1,
15171,15190,south,0,-1,
15171,11353,west,0,0,
15172,15173,east,0,-1,
15172,15191,south,0,-1,
15172,15171,west,0,-1,
15173,15174,east,0,-1,
15173,15192,south,0,-1,
15173,15172,west,0,-1,
15174,15155,north,0,-1,
15174,15175,east,0,-1,
15174,15193,south,0,-1,
15174,15173,west,0,-1,
15175,15156,north,0,-1,
15175,15176,east,0,-1,
15175,15194,south,0,-1,
15175,15174,west,0,-1,
15176,15157,north,0,-1,
15176,15177,east,0,-1,
15176,15195,south,0,-1,
15176,15175,west,0,-1,
15177,15158,north,0,-1,
15177,15178,east,0,-1,
15177,15196,south,0,-1,
15177,15176,west,0,-1,
15178,15159,north,0,-1,
15178,15179,east,0,-1,
15178,15197,south,0,-1,
15178,15177,west,0,-1,
15179,15160,north,0,-1,
15179,15180,east,0,-1,
15179,15198,south,0,-1,
15179,15178,west,0,-1,
15180,15161,north,0,-1,
15180,15181,east,0,-1,
15180,15199,south,0,-1,
15180,15179,west,0,-1,
15181,15162,north,0,-1,
15181,15182,east,0,-1,
15181,15200,south,0,-1,
15181,15180,west,0,-1,
15182,15163,north,0,-1,
15182,15183,east,0,-1,
15182,15201,south,0,-1,
15182,15181,west,0,-1,
15183,15164,north,0,-1,
15183,15184,east,0,-1,
15183,15202,south,0,-1,
15183,15182,west,0,-1,
15184,15165,north,0,-1,
15184,15185,east,0,-1,
15184,15203,south,0,-1,
15184,15183,west,0,-1,
15185,15166,north,0,-1,
15185,15186,east,0,-1,
15185,15204,south,0,-1,
15185,15184,west,0,-1,
15186,15167,north,0,-1,
15186,15187,east,0,-1,
15186,15205,south,0,-1,
15186,15185,west,0,-1,
15187,15168,north,0,-1,
15187,15188,east,0,-1,
15187,15206,south,0,-1,
15187,15186,west,0,-1,
15188,15169,north,0,-1,
15188,15189,east,0,-1,
15188,15207,south,0,-1,
15188,15187,west,0,-1,
15189,15170,north,0,-1,
15189,15597,east,0,0,
15189,15208,south,0,-1,
15189,15188,west,0,-1,
15190,15171,north,0,-1,
15190,15191,east,0,-1,
15190,15209,south,0,-1,
15190,11364,west,0,0,
15191,15172,north,0,-1,
15191,15192,east,0,-1,
15191,15210,south,0,-1,
15191,15190,west,0,-1,
15192,15173,north,0,-1,
15192,15193,east,0,-1,
15192,15211,south,0,-1,
15192,15191,west,0,-1,
15193,15174,north,0,-1,
15193,15194,east,0,-1,
15193,15212,south,0,-1,
15193,15192,west,0,-1,
15194,15175,north,0,-1,
15194,15195,east,0,-1,
15194,15213,south,0,-1,
15194,15193,west,0,-1,
15195,15176,north,0,-1,
15195,15196,east,0,-1,
15195,15214,south,0,-1,
15195,15194,west,0,-1,
15196,15177,north,0,-1,
15196,15197,east,0,-1,
15196,15215,south,0,-1,
15196,15195,west,0,-1,
15197,15178,north,0,-1,
15197,15198,east,0,-1,
15197,15216,south,0,-1,
15197,15196,west,0,-1,
15198,15179,north,0,-1,
15198,15199,east,0,-1,
15198,15217,south,0,-1,
15198,15197,west,0,-1,
15199,15180,north,0,-1,
15199,15200,east,0,-1,
15199,15218,south,0,-1,
15199,15198,west,0,-1,
15200,15181,north,0,-1,
15200,15201,east,0,-1,
15200,15219,south,0,-1,
15200,15199,west,0,-1,
15201,15182,north,0,-1,
15201,15202,east,0,-1,
15201,15220,south,0,-1,
15201,15200,west,0,-1,
15202,15183,north,0,-1,
15202,15203,east,0,-1,
15202,15221,south,0,-1,
15202,15201,west,0,-1,
15203,15184,north,0,-1,
15203,15204,east,0,-1,
15203,15222,south,0,-1,
15203,15202,west,0,-1,
15204,15185,north,0,-1,
15204,15205,east,0,-1,
15204,15223,south,0,-1,
15204,15203,west,0,-1,
15205,15186,north,0,-1,
15205,15206,east,0,-1,
15205,15224,south,0,-1,
15205,15204,west,0,-1,
15206,15187,north,0,-1,
15206,15207,east,0,-1,
15206,15225,south,0,-1,
15206,15205,west,0,-1,
15207,15188,north,0,-1,
15207,15208,east,0,-1,
15207,15226,south,0,-1,
15207,15206,west,0,-1,
15208,15189,north,0,-1,
15208,15605,east,0,0,
15208,15227,south,0,-1,
15208,15207,west,0,-1,
15209,15190,north,0,-1,
15209,15210,east,0,-1,
15209,15229,south,0,-1,
15210,15191,north,0,-1,
15210,15211,east,0,-1,
15210,15230,south,0,-1,
15210,15209,west,0,-1,
15211,15192,north,0,-1,
15211,15212,east,0,-1,
15211,15231,south,0,-1,
15211,15210,west,0,-1,
15212,15193,north,0,-1,
15212,15213,east,0,-1,
15212,15232,south,0,-1,
15212,15211,west,0,-1,
15213,15194,north,0,-1,
15213,15214,east,0,-1,
15213,15233,south,0,-1,
15213,15212,west,0,-1,
15214,15195,north,0,-1,
15214,15215,east,0,-1,
15214,15234,south,0,-1,
15214,15213,west,0,-1,
15215,15196,north,0,-1,
15215,15216,east,0,-1,
15215,15235,south,0,-1,
15215,15214,west,0,-1,
15216,15197,north,0,-1,
15216,15217,east,0,-1,
15216,15236,south,0,-1,
15216,15215,west,0,-1,
15217,15198,north,0,-1,
15217,15218,east,0,-1,
15217,15237,south,0,-1,
15217,15216,west,0,-1,
15218,15199,north,0,-1,
15218,15219,east,0,-1,
15218,15238,south,0,-1,
15218,15217,west,0,-1,
15219,15200,north,0,-1,
15219,15220,east,0,-1,
15219,15239,south,0,-1,
15219,15218,west,0,-1,
15220,15201,north,0,-1,
15220,15221,east,0,-1,
15220,15240,south,0,-1,
15220,15219,west,0,-1,
15221,15202,north,0,-1,
15221,15222,east,0,-1,
15221,15241,south,0,-1,
15221,15220,west,0,-1,
15222,15203,north,0,-1,
15222,15223,east,0,-1,
15222,15242,south,0,-1,
15222,15221,west,0,-1,
15223,15204,north,0,-1,
15223,15224,east,0,-1,
15223,15243,south,0,-1,
15223,15222,west,0,-1,
15224,15205,north,0,-1,
15224,15225,east,0,-1,
15224,15244,south,0,-1,
15224,15223,west,0,-1,
15225,15206,north,0,-1,
15225,15226,east,0,-1,
15225,15245,south,0,-1,
15225,15224,west,0,-1,
15226,15207,north,0,-1,
15226,15227,east,0,-1,
15226,15246,south,0,-1,
15226,15225,west,0,-1,
15227,15208,north,0,-1,
15227,15612,east,0,0,
15227,15247,south,0,-1,
15227,15226,west,0,-1,
15228,15229,east,0,-1,
15228,15248,south,0,-1,
15229,15209,north,0,-1,
15229,15230,east,0,-1,
15229,15249,south,0,-1,
15229,15228,west,0,-1,
15230,15210,north,0,-1,
15230,15231,east,0,-1,
15230,15250,south,0,-1,
15230,15229,west,0,-1,
15231,15211,north,0,-1,
15231,15232,east,0,-1,
15231,15251,south,0,-1,
15231,15230,west,0,-1,
15232,15212,north,0,-1,
15232,15233,east,0,-1,
15232,15252,south,0,-1,
15232,15231,west,0,-1,
15233,15213,north,0,-1,
15233,15234,east,0,-1,
15233,15253,south,0,-1,
15233,15232,west,0,-1,
15234,15214,north,0,-1,
15234,15235,east,0,-1,
15234,15254,south,0,-1,
15234,15233,west,0,-1,
15235,15215,north,0,-1,
15235,15236,east,0,-1,
15235,15255,south,0,-1,
15235,15234,west,0,-1,
15236,15216,north,0,-1,
15236,15237,east,0,-1,
15236,15256,south,0,-1,
15236,15235,west,0,-1,
15237,15217,north,0,-1,
15237,15238,east,0,-1,
15237,15257,south,0,-1,
15237,15236,west,0,-1,
15238,15218,north,0,-1,
15238,15239,east,0,-1,
15238,15258,south,0,-1,
15238,15237,west,0,-1,
15239,15219,north,0,-1,
15239,15240,east,0,-1,
15239,15259,south,0,-1,
15239,15238,west,0,-1,
15240,15220,north,0,-1,
15240,15241,east,0,-1,
15240,15260,south,0,-1,
15240,15239,west,0,-1,
15241,15221,north,0,-1,
15241,15242,east,0,-1,
15241,15261,south,0,-1,
15241,15240,west,0,-1,
15242,15222,north,0,-1,
15242,15243,east,0,-1,
15242,15262,south,0,-1,
15242,15241,west,0,-1,
15243,15223,north,0,-1,
15243,15244,east,0,-1,
15243,15263,south,0,-1,
15243,15242,west,0,-1,
15244,15224,north,0,-1,
15244,15245,east,0,-1,
15244,15264,south,0,-1,
15244,15243,west,0,-1,
15245,15225,north,0,-1,
15245,15246,east,0,-1,
15245,15265,south,0,-1,
15245,15244,west,0,-1,
15246,15226,north,0,-1,
15246,15247,east,0,-1,
15246,15266,south,0,-1,
15246,15245,west,0,-1,
15247,15227,north,0,-1,
15247,15618,east,0,0,
15247,15267,south,0,-1,
15247,15246,west,0,-1,
15248,15228,north,0,-1,
15248,15249,east,0,-1,
15248,15268,south,0,-1,
15249,15229,north,0,-1,
15249,15250,east,0,-1,
15249,15269,south,0,-1,
15249,15248,west,0,-1,
15250,15230,north,0,-1,
15250,15251,east,0,-1,
15250,15270,south,0,-1,
15250,15249,west,0,-1,
15251,15231,north,0,-1,
15251,15252,east,0,-1,
15251,15271,south,0,-1,
15251,15250,west,0,-1,
15252,15232,north,0,-1,
15252,15253,east,0,-1,
15252,15272,south,0,-1,
15252,15251,west,0,-1,
15253,15233,north,0,-1,
15253,15254,east,0,-1,
15253,15273,south,0,-1,
15253,15252,west,0,-1,
15254,15234,north,0,-1,
15254,15255,east,0,-1,
15254,15274,south,0,-1,
15254,15253,west,0,-1,
15255,15235,north,0,-1,
15255,15256,east,0,-1,
15255,15275,south,0,-1,
15255,15254,west,0,-1,
15256,15236,north,0,-1,
15256,15257,east,0,-1,
15256,15276,south,0,-1,
15256,15255,west,0,-1,
15257,15237,north,0,-1,
15257,15258,east,0,-1,
15257,15277,south,0,-1,
15257,15256,west,0,-1,
15258,15238,north,0,-1,
15258,15259,east,0,-1,
15258,15278,south,0,-1,
15258,15257,west,0,-1,
15259,15239,north,0,-1,
15259,15260,east,0,-1,
15259,15279,south,0,-1,
15259,15258,west,0,-1,
15260,15240,north,0,-1,
15260,15261,east,0,-1,
15260,15280,south,0,-1,
15260,15259,west,0,-1,
15261,15241,north,0,-1,
15261,15262,east,0,-1,
15261,15281,south,0,-1,
15261,15260,west,0,-1,
15262,15242,north,0,-1,
15262,15263,east,0,-1,
15262,15282,south,0,-1,
15262,15261,west,0,-1,
15263,15243,north,0,-1,
15263,15264,east,0,-1,
15263,15283,south,0,-1,
15263,15262,west,0,-1,
15264,15244,north,0,-1,
15264,15265,east,0,-1,
15264,15284,south,0,-1,
15264,15263,west,0,-1,
15265,15245,north,0,-1,
15265,15266,east,0,-1,
15265,15285,south,0,-1,
15265,15264,west,0,-1,
15266,15246,north,0,-1,
15266,15267,east,0,-1,
15266,15286,south,0,-1,
15266,15265,west,0,-1,
15267,15247,north,0,-1,
15267,15623,east,0,0,
15267,15287,south,0,-1,
15267,15266,west,0,-1,
15268,15248,north,0,-1,
15268,15269,east,0,-1,
15268,15288,south,0,-1,
15269,15249,north,0,-1,
15269,15270,east,0,-1,
15269,15289,south,0,-1,
15269,15268,west,0,-1,
15270,15250,north,0,-1,
15270,15271,east,0,-1,
15270,15290,south,0,-1,
15270,15269,west,0,-1,
15271,15251,north,0,-1,
15271,15272,east,0,-1,
15271,15291,south,0,-1,
15271,15270,west,0,-1,
15272,15252,north,0,-1,
15272,15273,east,0,-1,
15272,15292,south,0,-1,
15272,15271,west,0,-1,
15273,15253,north,0,-1,
15273,15274,east,0,-1,
15273,15293,south,0,-1,
15273,15272,west,0,-1,
15274,15254,north,0,-1,
15274,15275,east,0,-1,
15274,15294,south,0,-1,
15274,15273,west,0,-1,
15275,15255,north,0,-1,
15275,15276,east,0,-1,
15275,15295,south,0,-1,
15275,15274,west,0,-1,
15276,15256,north,0,-1,
15276,15277,east,0,-1,
15276,15296,south,0,-1,
15276,15275,west,0,-1,
15277,15257,north,0,-1,
15277,15278,east,0,-1,
15277,15297,south,0,-1,
15277,15276,west,0,-1,
15278,15258,north,0,-1,
15278,15279,east,0,-1,
15278,15298,south,0,-1,
15278,15277,west,0,-1,
15279,15259,north,0,-1,
15279,15280,east,0,-1,
15279,15299,south,0,-1,
15279,15278,west,0,-1,
15280,15260,north,0,-1,
15280,15281,east,0,-1,
15280,15300,south,0,-1,
15280,15279,west,0,-1,
15281,15261,north,0,-1,
15281,15282,east,0,-1,
15281,15301,south,0,-1,
15281,15280,west,0,-1,
15282,15262,north,0,-1,
15282,15283,east,0,-1,
15282,15302,south,0,-1,
15282,15281,west,0,-1,
15283,15263,north,0,-1,
15283,15284,east,0,-1,
15283,15303,south,0,-1,
15283,15282,west,0,-1,
15284,15264,north,0,-1,
15284,15285,east,0,-1,
15284,15304,south,0,-1,
15284,15283,west,0,-1,
15285,15265,north,0,-1,
15285,15286,east,0,-1,
15285,15305,south,0,-1,
15285,15284,west,0,-1,
15286,15266,north,0,-1,
15286,15287,east,0,-1,
15286,15306,south,0,-1,
15286,15285,west,0,-1,
15287,15267,north,0,-1,
15287,15628,east,0,0,
15287,15307,south,0,-1,
15287,15286,west,0,-1,
15288,15268,north,0,-1,
15288,15289,east,0,-1,
15288,15308,south,0,-1,
15289,15269,north,0,-1,
15289,15290,east,0,-1,
15289,15309,south,0,-1,
15289,15288,west,0,-1,
15290,15270,north,0,-1,
15290,15291,east,0,-1,
15290,15310,south,0,-1,
15290,15289,west,0,-1,
15291,15271,north,0,-1,
15291,15292,east,0,-1,
15291,15311,south,0,-1,
15291,15290,west,0,-1,
15292,15272,north,0,-1,
15292,15293,east,0,-1,
15292,15312,south,0,-1,
15292,15291,west,0,-1,
15293,15273,north,0,-1,
15293,15294,east,0,-1,
15293,15313,south,0,-1,
15293,15292,west,0,-1,
15294,15274,north,0,-1,
15294,15295,east,0,-1,
15294,15314,south,0,-1,
15294,15293,west,0,-1,
15295,15275,north,0,-1,
15295,15296,east,0,-1,
15295,15315,south,0,-1,
15295,15294,west,0,-1,
15296,15276,north,0,-1,
15296,15297,east,0,-1,
15296,15316,south,0,-1,
15296,15295,west,0,-1,
15297,15277,north,0,-1,
15297,15298,east,0,-1,
15297,15317,south,0,-1,
15297,15296,west,0,-1,
15298,15278,north,0,-1,
15298,15299,east,0,-1,
15298,15318,south,0,-1,
15298,15297,west,0,-1,
15299,15279,north,0,-1,
15299,15300,east,0,-1,
15299,15319,south,0,-1,
15299,15298,west,0,-1,
15300,15280,north,0,-1,
15300,15301,east,0,-1,
15300,15320,south,0,-1,
15300,15299,west,0,-1,
15301,15281,north,0,-1,
15301,15302,east,0,-1,
15301,15321,south,0,-1,
15301,15300,west,0,-1,
15302,15282,north,0,-1,
15302,15303,east,0,-1,
15302,15322,south,0,-1,
15302,15301,west,0,-1,
15303,15283,north,0,-1,
15303,15304,east,0,-1,
15303,15323,south,0,-1,
15303,15302,west,0,-1,
15304,15284,north,0,-1,
15304,15305,east,0,-1,
15304,15324,south,0,-1,
15304,15303,west,0,-1,
15305,15285,north,0,-1,
15305,15306,east,0,-1,
15305,15325,south,0,-1,
15305,15304,west,0,-1,
15306,15286,north,0,-1,
15306,15307,east,0,-1,
15306,15326,south,0,-1,
15306,15305,west,0,-1,
15307,15287,north,0,-1,
15307,15633,east,0,0,
15307,15327,south,0,-1,
15307,15306,west,0,-1,
15308,15288,north,0,-1,
15308,15309,east,0,-1,
15308,15328,south,0,-1,
15309,15289,north,0,-1,
15309,15310,east,0,-1,
15309,15329,south,0,-1,
15309,15308,west,0,-1,
15310,15290,north,0,-1,
15310,15311,east,0,-1,
15310,15330,south,0,-1,
15310,15309,west,0,-1,
15311,15291,north,0,-1,
15311,15312,east,0,-1,
15311,15331,south,0,-1,
15311,15310,west,0,-1,
15312,15292,north,0,-1,
15312,15313,east,0,-1,
15312,15332,south,0,-1,
15312,15311,west,0,-1,
15313,15293,north,0,-1,
15313,15314,east,0,-1,
15313,15333,south,0,-1,
15313,15312,west,0,-1,
15314,15294,north,0,-1,
15314,15315,east,0,-1,
15314,15334,south,0,-1,
15314,15313,west,0,-1,
15315,15295,north,0,-1,
15315,15316,east,0,-1,
15315,15335,south,0,-1,
15315,15314,west,0,-1,
15316,15296,north,0,-1,
15316,15317,east,0,-1,
15316,15336,south,0,-1,
15316,15315,west,0,-1,
15317,15297,north,0,-1,
15317,15318,east,0,-1,
15317,15337,south,0,-1,
15317,15316,west,0,-1,
15318,15298,north,0,-1,
15318,15319,east,0,-1,
15318,15338,south,0,-1,
15318,15317,west,0,-1,
15319,15299,north,0,-1,
15319,15320,east,0,-1,
15319,15339,south,0,-1,
15319,15318,west,0,-1,
15320,15300,north,0,-1,
15320,15321,east,0,-1,
15320,15340,south,0,-1,
15320,15319,west,0,-1,
15321,15301,north,0,-1,
15321,15322,east,0,-1,
15321,15341,south,0,-1,
15321,15320,west,0,-1,
15322,15302,north,0,-1,
15322,15323,east,0,-1,
15322,15342,south,0,-1,
15322,15321,west,0,-1,
15323,15303,north,0,-1,
15323,15324,east,0,-1,
15323,15343,south,0,-1,
15323,15322,west,0,-1,
15324,15304,north,0,-1,
15324,15325,east,0,-1,
15324,15344,south,0,-1,
15324,15323,west,0,-1,
15325,15305,north,0,-1,
15325,15326,east,0,-1,
15325,15345,south,0,-1,
15325,15324,west,0,-1,
15326,15306,north,0,-1,
15326,15327,east,0,-1,
15326,15346,south,0,-1,
15326,15325,west,0,-1,
15327,15307,north,0,-1,
15327,15638,east,0,0,
15327,15347,south,0,-1,
15327,15326,west,0,-1,
15328,15308,north,0,-1,
15328,15329,east,0,-1,
15329,15309,north,0,-1,
15329,15330,east,0,-1,
15329,15348,south,0,-1,
15329,15328,west,0,-1,
15330,15310,north,0,-1,
15330,15331,east,0,-1,
15330,15349,south,0,-1,
15330,15329,west,0,-1,
15331,15311,north,0,-1,
15331,15332,east,0,-1,
15331,15350,south,0,-1,
15331,15330,west,0,-1,
15332,15312,north,0,-1,
15332,15333,east,0,-1,
15332,15351,south,0,-1,
15332,15331,west,0,-1,
15333,15313,north,0,-1,
15333,15334,east,0,-1,
15333,15352,south,0,-1,
15333,15332,west,0,-1,
15334,15314,north,0,-1,
15334,15335,east,0,-1,
15334,15353,south,0,-1,
15334,15333,west,0,-1,
15335,15315,north,0,-1,
15335,15336,east,0,-1,
15335,15354,south,0,-1,
15335,15334,west,0,-1,
15336,15316,north,0,-1,
15336,15337,east,0,-1,
15336,15355,south,0,-1,
15336,15335,west,0,-1,
15337,15317,north,0,-1,
15337,15338,east,0,-1,
15337,15356,south,0,-1,
15337,15336,west,0,-1,
15338,15318,north,0,-1,
15338,15339,east,0,-1,
15338,15357,south,0,-1,
15338,15337,west,0,-1,
15339,15319,north,0,-1,
15339,15340,east,0,-1,
15339,15358,south,0,-1,
15339,15338,west,0,-1,
15340,15320,north,0,-1,
15340,15341,east,0,-1,
15340,15359,south,0,-1,
15340,15339,west,0,-1,
15341,15321,north,0,-1,
15341,15342,east,0,-1,
15341,15360,south,0,-1,
15341,15340,west,0,-1,
15342,15322,north,0,-1,
15342,15343,east,0,-1,
15342,15361,south,0,-1,
15342,15341,west,0,-1,
15343,15323,north,0,-1,
15343,15344,east,0,-1,
15343,15362,south,0,-1,
15343,15342,west,0,-1,
15344,15324,north,0,-1,
15344,15345,east,0,-1,
15344,15363,south,0,-1,
15344,15343,west,0,-1,
15345,15325,north,0,-1,
15345,15346,east,0,-1,
15345,15364,south,0,-1,
15345,15344,west,0,-1,
15346,15326,north,0,-1,
15346,15347,east,0,-1,
15346,15365,south,0,-1,
15346,15345,west,0,-1,
15347,15327,north,0,-1,
15347,15644,east,0,0,
15347,15366,south,0,-1,
15347,15346,west,0,-1,
15348,15329,north,0,-1,
15348,15349,east,0,-1,
15348,15367,south,0,-1,
15349,15330,north,0,-1,
15349,15350,east,0,-1,
15349,15368,south,0,-1,
15349,15348,west,0,-1,
15350,15331,north,0,-1,
15350,15351,east,0,-1,
15350,15369,south,0,-1,
15350,15349,west,0,-1,
15351,15332,north,0,-1,
15351,15352,east,0,-1,
15351,15370,south,0,-1,
15351,15350,west,0,-1,
15352,15333,north,0,-1,
15352,15353,east,0,-1,
15352,15371,south,0,-1,
15352,15351,west,0,-1,
15353,15334,north,0,-1,
15353,15354,east,0,-1,
15353,15372,south,0,-1,
15353,15352,west,0,-1,
15354,15335,north,0,-1,
15354,15355,east,0,-1,
15354,15373,south,0,-1,
15354,15353,west,0,-1,
15355,15336,north,0,-1,
15355,15356,east,0,-1,
15355,15374,south,0,-1,
15355,15354,west,0,-1,
15356,15337,north,0,-1,
15356,15357,east,0,-1,
15356,15375,south,0,-1,
15356,15355,west,0,-1,
15357,15338,north,0,-1,
15357,15358,east,0,-1,
15357,15376,south,0,-1,
15357,15356,west,0,-1,
15358,15339,north,0,-1,
15358,15359,east,0,-1,
15358,15377,south,0,-1,
15358,15357,west,0,-1,
15359,15340,north,0,-1,
15359,15360,east,0,-1,
15359,15378,south,0,-1,
15359,15358,west,0,-1,
15360,15341,north,0,-1,
15360,15361,east,0,-1,
15360,15379,south,0,-1,
15360,15359,west,0,-1,
15361,15342,north,0,-1,
15361,15362,east,0,-1,
15361,15380,south,0,-1,
15361,15360,west,0,-1,
15362,15343,north,0,-1,
15362,15363,east,0,-1,
15362,15381,south,0,-1,
15362,15361,west,0,-1,
15363,15344,north,0,-1,
15363,15364,east,0,-1,
15363,15382,south,0,-1,
15363,15362,west,0,-1,
15364,15345,north,0,-1,
15364,15365,east,0,-1,
15364,15383,south,0,-1,
15364,15363,west,0,-1,
15365,15346,north,0,-1,
15365,15366,east,0,-1,
15365,15384,south,0,-1,
15365,15364,west,0,-1,
15366,15347,north,0,-1,
15366,15650,east,0,0,
15366,15385,south,0,-1,
15366,15365,west,0,-1,
15367,15348,north,0,-1,
15367,15368,east,0,-1,
15367,15386,south,0,-1,
15368,15349,north,0,-1,
15368,15369,east,0,-1,
15368,15387,south,0,-1,
15368,15367,west,0,-1,
15369,15350,north,0,-1,
15369,15370,east,0,-1,
15369,15388,south,0,-1,
15369,15368,west,0,-1,
15370,15351,north,0,-1,
15370,15371,east,0,-1,
15370,15389,south,0,-1,
15370,15369,west,0,-1,
15371,15352,north,0,-1,
15371,15372,east,0,-1,
15371,15390,south,0,-1,
15371,15370,west,0,-1,
15372,15353,north,0,-1,
15372,15373,east,0,-1,
15372,15391,south,0,-1,
15372,15371,west,0,-1,
15373,15354,north,0,-1,
